season,T1,T2,result
R,533,826,-1
R,533,829,-1
R,533,835,-1
R,533,846,-1
R,533,849,-1
R,535,539,-1
R,535,549,-1
R,535,556,-1
R,535,557,-1
R,535,562,-1
R,535,568,-1
R,535,577,-1
R,535,591,-1
R,535,592,-1
R,535,603,-1
R,535,607,-1
R,535,612,-1
R,535,623,-1
R,535,625,-1
R,535,627,-1
R,535,629,-1
R,535,635,-1
R,535,636,-1
R,535,637,-1
R,535,641,-1
R,535,645,-1
R,535,648,-1
R,535,651,-1
R,535,660,0
R,535,666,-1
R,535,668,-1
R,535,670,-1
R,535,671,-1
R,535,672,-1
R,535,673,-1
R,535,674,-1
R,535,676,-1
R,535,680,-1
R,535,693,-1
R,535,695,-1
R,535,701,-1
R,535,702,-1
R,535,708,-1
R,535,716,-1
R,535,717,-1
R,535,720,-1
R,535,721,-1
R,535,722,-1
R,535,725,-1
R,535,727,-1
R,535,731,-1
R,535,748,-1
R,535,754,-1
R,535,773,-1
R,535,780,-1
R,535,781,-1
R,535,786,-1
R,535,789,-1
R,535,810,-1
R,535,817,-1
R,535,825,-1
R,535,826,-1
R,535,829,-1
R,535,835,-1
R,535,846,-1
R,535,849,-1
R,539,549,-1
R,539,556,-1
R,539,557,-1
R,539,562,-1
R,539,568,-1
R,539,577,-1
R,539,591,-1
R,539,592,-1
R,539,603,-1
R,539,607,-1
R,539,612,-1
R,539,623,-1
R,539,625,-1
R,539,627,-1
R,539,629,-1
R,539,635,-1
R,539,636,-1
R,539,637,-1
R,539,641,-1
R,539,645,-1
R,539,648,-1
R,539,651,-1
R,539,660,-1
R,539,666,-1
R,539,668,-1
R,539,670,-1
R,539,671,-1
R,539,672,-1
R,539,673,-1
R,539,674,-1
R,539,676,-1
R,539,680,-1
R,539,693,-1
R,539,695,-1
R,539,701,-1
R,539,702,-1
R,539,708,-1
R,539,716,-1
R,539,717,-1
R,539,720,-1
R,539,721,-1
R,539,722,-1
R,539,725,-1
R,539,727,-1
R,539,731,-1
R,539,748,-1
R,539,754,-1
R,539,773,-1
R,539,780,-1
R,539,781,-1
R,539,786,0
R,539,789,-1
R,539,810,-1
R,539,817,1
R,539,825,-1
R,539,826,-1
R,539,829,-1
R,539,835,-1
R,539,846,-1
R,539,849,-1
R,549,556,-1
R,549,557,-1
R,549,562,0
R,549,568,-1
R,549,577,-1
R,549,591,-1
R,549,592,-1
R,549,603,-1
R,549,607,-1
R,549,612,-1
R,549,623,-1
R,549,625,-1
R,549,627,-1
R,549,629,-1
R,549,635,-1
R,549,636,-1
R,549,637,-1
R,549,641,-1
R,549,645,-1
R,549,648,-1
R,549,651,-1
R,549,660,-1
R,549,666,-1
R,549,668,-1
R,549,670,-1
R,549,671,-1
R,549,672,-1
R,549,673,-1
R,549,674,-1
R,549,676,-1
R,549,680,-1
R,549,693,-1
R,549,695,-1
R,549,701,-1
R,549,702,-1
R,549,708,-1
R,549,716,-1
R,549,717,-1
R,549,720,-1
R,549,721,-1
R,549,722,-1
R,549,725,-1
R,549,727,-1
R,549,731,-1
R,549,748,-1
R,549,754,-1
R,549,773,-1
R,549,780,-1
R,549,781,-1
R,549,786,-1
R,549,789,-1
R,549,810,-1
R,549,817,-1
R,549,825,-1
R,549,826,-1
R,549,829,-1
R,549,835,-1
R,549,846,-1
R,549,849,-1
R,556,557,-1
R,556,562,-1
R,556,568,-1
R,556,577,-1
R,556,591,-1
R,556,592,-1
R,556,603,-1
R,556,607,-1
R,556,612,-1
R,556,623,0
R,556,625,-1
R,556,627,-1
R,556,629,-1
R,556,635,-1
R,556,636,-1
R,556,637,-1
R,556,641,-1
R,556,645,-1
R,556,648,-1
R,556,651,-1
R,556,660,-1
R,556,666,-1
R,556,668,-1
R,556,670,-1
R,556,671,-1
R,556,672,-1
R,556,673,-1
R,556,674,-1
R,556,676,-1
R,556,680,-1
R,556,693,-1
R,556,695,-1
R,556,701,-1
R,556,702,-1
R,556,708,-1
R,556,716,-1
R,556,717,-1
R,556,720,-1
R,556,721,-1
R,556,722,-1
R,556,725,-1
R,556,727,-1
R,556,731,-1
R,556,748,-1
R,556,754,-1
R,556,773,-1
R,556,780,-1
R,556,781,-1
R,556,786,-1
R,556,789,-1
R,556,810,-1
R,556,817,-1
R,556,825,-1
R,556,826,-1
R,556,829,-1
R,556,835,-1
R,556,846,-1
R,556,849,-1
R,557,562,-1
R,557,568,-1
R,557,577,-1
R,557,591,-1
R,557,592,-1
R,557,603,-1
R,557,607,-1
R,557,612,-1
R,557,623,-1
R,557,625,-1
R,557,627,-1
R,557,629,-1
R,557,635,-1
R,557,636,-1
R,557,637,-1
R,557,641,-1
R,557,645,-1
R,557,648,-1
R,557,651,0
R,557,660,-1
R,557,666,-1
R,557,668,-1
R,557,670,-1
R,557,671,-1
R,557,672,-1
R,557,673,-1
R,557,674,-1
R,557,676,1
R,557,680,-1
R,557,693,-1
R,557,695,-1
R,557,701,-1
R,557,702,-1
R,557,708,-1
R,557,716,-1
R,557,717,-1
R,557,720,-1
R,557,721,-1
R,557,722,-1
R,557,725,-1
R,557,727,-1
R,557,731,-1
R,557,748,-1
R,557,754,-1
R,557,773,-1
R,557,780,-1
R,557,781,-1
R,557,786,-1
R,557,789,-1
R,557,810,-1
R,557,817,-1
R,557,825,-1
R,557,826,-1
R,557,829,-1
R,557,835,-1
R,557,846,-1
R,557,849,-1
R,562,568,-1
R,562,577,0
R,562,591,-1
R,562,592,-1
R,562,603,-1
R,562,607,-1
R,562,612,-1
R,562,623,-1
R,562,625,-1
R,562,627,-1
R,562,629,-1
R,562,635,-1
R,562,636,-1
R,562,637,-1
R,562,641,-1
R,562,645,-1
R,562,648,-1
R,562,651,-1
R,562,660,-1
R,562,666,-1
R,562,668,-1
R,562,670,-1
R,562,671,-1
R,562,672,-1
R,562,673,-1
R,562,674,-1
R,562,676,-1
R,562,680,-1
R,562,693,-1
R,562,695,-1
R,562,701,-1
R,562,702,-1
R,562,708,-1
R,562,716,-1
R,562,717,-1
R,562,720,-1
R,562,721,-1
R,562,722,-1
R,562,725,-1
R,562,727,-1
R,562,731,-1
R,562,748,-1
R,562,754,-1
R,562,773,-1
R,562,780,-1
R,562,781,-1
R,562,786,-1
R,562,789,-1
R,562,810,-1
R,562,817,-1
R,562,825,-1
R,562,826,-1
R,562,829,-1
R,562,835,-1
R,562,846,-1
R,562,849,-1
R,568,577,-1
R,568,591,-1
R,568,592,-1
R,568,603,-1
R,568,607,-1
R,568,612,-1
R,568,623,-1
R,568,625,-1
R,568,627,-1
R,568,629,-1
R,568,635,-1
R,568,636,-1
R,568,637,-1
R,568,641,-1
R,568,645,-1
R,568,648,-1
R,568,651,-1
R,568,660,0
R,568,666,-1
R,568,668,-1
R,568,670,-1
R,568,671,-1
R,568,672,-1
R,568,673,-1
R,568,674,-1
R,568,676,-1
R,568,680,-1
R,568,693,-1
R,568,695,-1
R,568,701,-1
R,568,702,-1
R,568,708,-1
R,568,716,-1
R,568,717,-1
R,568,720,-1
R,568,721,-1
R,568,722,-1
R,568,725,-1
R,568,727,-1
R,568,731,-1
R,568,748,-1
R,568,754,-1
R,568,773,-1
R,568,780,-1
R,568,781,-1
R,568,786,-1
R,568,789,-1
R,568,810,-1
R,568,817,-1
R,568,825,-1
R,568,826,-1
R,568,829,-1
R,568,835,-1
R,568,846,-1
R,568,849,-1
R,577,591,-1
R,577,592,-1
R,577,603,-1
R,577,607,-1
R,577,612,-1
R,577,623,-1
R,577,625,-1
R,577,627,-1
R,577,629,-1
R,577,635,-1
R,577,636,-1
R,577,637,-1
R,577,641,-1
R,577,645,-1
R,577,648,-1
R,577,651,0
R,577,660,-1
R,577,666,-1
R,577,668,-1
R,577,670,-1
R,577,671,1
R,577,672,-1
R,577,673,-1
R,577,674,-1
R,577,676,-1
R,577,680,-1
R,577,693,-1
R,577,695,-1
R,577,701,-1
R,577,702,-1
R,577,708,-1
R,577,716,-1
R,577,717,-1
R,577,720,-1
R,577,721,-1
R,577,722,-1
R,577,725,-1
R,577,727,-1
R,577,731,-1
R,577,748,-1
R,577,754,-1
R,577,773,-1
R,577,780,-1
R,577,781,-1
R,577,786,-1
R,577,789,-1
R,577,810,-1
R,577,817,-1
R,577,825,-1
R,577,826,-1
R,577,829,-1
R,577,835,-1
R,577,846,-1
R,577,849,-1
R,591,592,0
R,591,603,1
R,591,607,-1
R,591,612,-1
R,591,623,-1
R,591,625,-1
R,591,627,-1
R,591,629,-1
R,591,635,-1
R,591,636,-1
R,591,637,-1
R,591,641,-1
R,591,645,-1
R,591,648,-1
R,591,651,-1
R,591,660,-1
R,591,666,-1
R,591,668,-1
R,591,670,-1
R,591,671,-1
R,591,672,-1
R,591,673,-1
R,591,674,-1
R,591,676,-1
R,591,680,-1
R,591,693,-1
R,591,695,-1
R,591,701,-1
R,591,702,-1
R,591,708,-1
R,591,716,-1
R,591,717,-1
R,591,720,-1
R,591,721,-1
R,591,722,-1
R,591,725,-1
R,591,727,-1
R,591,731,-1
R,591,748,-1
R,591,754,1
R,591,773,-1
R,591,780,-1
R,591,781,-1
R,591,786,-1
R,591,789,-1
R,591,810,-1
R,591,817,-1
R,591,825,-1
R,591,826,-1
R,591,829,-1
R,591,835,-1
R,591,846,-1
R,591,849,-1
R,592,603,-1
R,592,607,-1
R,592,612,-1
R,592,623,-1
R,592,625,-1
R,592,627,-1
R,592,629,-1
R,592,635,-1
R,592,636,-1
R,592,637,-1
R,592,641,-1
R,592,645,-1
R,592,648,-1
R,592,651,-1
R,592,660,-1
R,592,666,-1
R,592,668,-1
R,592,670,0
R,592,671,-1
R,592,672,-1
R,592,673,1
R,592,674,-1
R,592,676,-1
R,592,680,-1
R,592,693,-1
R,592,695,-1
R,592,701,-1
R,592,702,-1
R,592,708,-1
R,592,716,1
R,592,717,-1
R,592,720,-1
R,592,721,-1
R,592,722,-1
R,592,725,-1
R,592,727,-1
R,592,731,-1
R,592,748,-1
R,592,754,-1
R,592,773,-1
R,592,780,-1
R,592,781,-1
R,592,786,-1
R,592,789,-1
R,592,810,-1
R,592,817,-1
R,592,825,-1
R,592,826,-1
R,592,829,-1
R,592,835,-1
R,592,846,-1
R,592,849,-1
R,603,607,-1
R,603,612,-1
R,603,623,-1
R,603,625,-1
R,603,627,-1
R,603,629,-1
R,603,635,-1
R,603,636,-1
R,603,637,-1
R,603,641,-1
R,603,645,-1
R,603,648,-1
R,603,651,-1
R,603,660,-1
R,603,666,-1
R,603,668,-1
R,603,670,-1
R,603,671,-1
R,603,672,-1
R,603,673,-1
R,603,674,-1
R,603,676,-1
R,603,680,-1
R,603,693,-1
R,603,695,-1
R,603,701,-1
R,603,702,-1
R,603,708,-1
R,603,716,-1
R,603,717,-1
R,603,720,-1
R,603,721,-1
R,603,722,-1
R,603,725,-1
R,603,727,-1
R,603,731,-1
R,603,748,-1
R,603,754,-1
R,603,773,-1
R,603,780,-1
R,603,781,-1
R,603,786,-1
R,603,789,-1
R,603,810,-1
R,603,817,-1
R,603,825,-1
R,603,826,-1
R,603,829,-1
R,603,835,-1
R,603,846,-1
R,603,849,-1
R,607,612,-1
R,607,623,-1
R,607,625,-1
R,607,627,-1
R,607,629,-1
R,607,635,-1
R,607,636,-1
R,607,637,-1
R,607,641,-1
R,607,645,-1
R,607,648,-1
R,607,651,-1
R,607,660,-1
R,607,666,-1
R,607,668,-1
R,607,670,-1
R,607,671,-1
R,607,672,-1
R,607,673,-1
R,607,674,-1
R,607,676,-1
R,607,680,-1
R,607,693,-1
R,607,695,-1
R,607,701,-1
R,607,702,-1
R,607,708,-1
R,607,716,-1
R,607,717,-1
R,607,720,-1
R,607,721,-1
R,607,722,-1
R,607,725,-1
R,607,727,-1
R,607,731,-1
R,607,748,-1
R,607,754,-1
R,607,773,1
R,607,780,-1
R,607,781,-1
R,607,786,-1
R,607,789,-1
R,607,810,-1
R,607,817,-1
R,607,825,-1
R,607,826,-1
R,607,829,-1
R,607,835,-1
R,607,846,0
R,607,849,-1
R,612,623,-1
R,612,625,-1
R,612,627,-1
R,612,629,-1
R,612,635,-1
R,612,636,-1
R,612,637,-1
R,612,641,-1
R,612,645,-1
R,612,648,-1
R,612,651,-1
R,612,660,-1
R,612,666,-1
R,612,668,-1
R,612,670,-1
R,612,671,-1
R,612,672,-1
R,612,673,-1
R,612,674,-1
R,612,676,-1
R,612,680,-1
R,612,693,-1
R,612,695,-1
R,612,701,1
R,612,702,-1
R,612,708,-1
R,612,716,-1
R,612,717,-1
R,612,720,-1
R,612,721,-1
R,612,722,-1
R,612,725,-1
R,612,727,-1
R,612,731,-1
R,612,748,-1
R,612,754,-1
R,612,773,-1
R,612,780,-1
R,612,781,-1
R,612,786,-1
R,612,789,-1
R,612,810,-1
R,612,817,-1
R,612,825,-1
R,612,826,-1
R,612,829,-1
R,612,835,-1
R,612,846,-1
R,612,849,-1
R,623,625,-1
R,623,627,-1
R,623,629,-1
R,623,635,-1
R,623,636,-1
R,623,637,-1
R,623,641,-1
R,623,645,-1
R,623,648,-1
R,623,651,-1
R,623,660,-1
R,623,666,-1
R,623,668,0
R,623,670,-1
R,623,671,-1
R,623,672,-1
R,623,673,-1
R,623,674,-1
R,623,676,-1
R,623,680,-1
R,623,693,-1
R,623,695,-1
R,623,701,-1
R,623,702,-1
R,623,708,-1
R,623,716,-1
R,623,717,-1
R,623,720,-1
R,623,721,-1
R,623,722,-1
R,623,725,-1
R,623,727,-1
R,623,731,-1
R,623,748,-1
R,623,754,-1
R,623,773,-1
R,623,780,-1
R,623,781,-1
R,623,786,-1
R,623,789,-1
R,623,810,-1
R,623,817,-1
R,623,825,-1
R,623,826,-1
R,623,829,-1
R,623,835,-1
R,623,846,-1
R,623,849,-1
R,625,627,-1
R,625,629,-1
R,625,635,1
R,625,636,-1
R,625,637,-1
R,625,641,-1
R,625,645,-1
R,625,648,-1
R,625,651,-1
R,625,660,-1
R,625,666,-1
R,625,668,-1
R,625,670,-1
R,625,671,-1
R,625,672,-1
R,625,673,-1
R,625,674,-1
R,625,676,-1
R,625,680,-1
R,625,693,-1
R,625,695,-1
R,625,701,-1
R,625,702,-1
R,625,708,-1
R,625,716,-1
R,625,717,-1
R,625,720,-1
R,625,721,-1
R,625,722,-1
R,625,725,-1
R,625,727,-1
R,625,731,-1
R,625,748,-1
R,625,754,-1
R,625,773,-1
R,625,780,-1
R,625,781,-1
R,625,786,0
R,625,789,1
R,625,810,-1
R,625,817,-1
R,625,825,-1
R,625,826,-1
R,625,829,-1
R,625,835,-1
R,625,846,-1
R,625,849,-1
R,627,629,-1
R,627,635,-1
R,627,636,-1
R,627,637,-1
R,627,641,-1
R,627,645,-1
R,627,648,-1
R,627,651,-1
R,627,660,-1
R,627,666,-1
R,627,668,-1
R,627,670,-1
R,627,671,-1
R,627,672,-1
R,627,673,-1
R,627,674,-1
R,627,676,-1
R,627,680,-1
R,627,693,-1
R,627,695,-1
R,627,701,-1
R,627,702,-1
R,627,708,-1
R,627,716,-1
R,627,717,-1
R,627,720,0
R,627,721,-1
R,627,722,-1
R,627,725,-1
R,627,727,-1
R,627,731,-1
R,627,748,-1
R,627,754,-1
R,627,773,-1
R,627,780,-1
R,627,781,-1
R,627,786,-1
R,627,789,-1
R,627,810,-1
R,627,817,-1
R,627,825,-1
R,627,826,-1
R,627,829,-1
R,627,835,-1
R,627,846,-1
R,627,849,-1
R,629,635,-1
R,629,636,-1
R,629,637,-1
R,629,641,-1
R,629,645,-1
R,629,648,-1
R,629,651,-1
R,629,660,-1
R,629,666,-1
R,629,668,-1
R,629,670,-1
R,629,671,-1
R,629,672,-1
R,629,673,-1
R,629,674,-1
R,629,676,-1
R,629,680,-1
R,629,693,-1
R,629,695,-1
R,629,701,-1
R,629,702,-1
R,629,708,-1
R,629,716,-1
R,629,717,1
R,629,720,0
R,629,721,-1
R,629,722,-1
R,629,725,-1
R,629,727,-1
R,629,731,-1
R,629,748,-1
R,629,754,-1
R,629,773,-1
R,629,780,-1
R,629,781,-1
R,629,786,-1
R,629,789,-1
R,629,810,-1
R,629,817,-1
R,629,825,-1
R,629,826,-1
R,629,829,-1
R,629,835,-1
R,629,846,-1
R,629,849,-1
R,635,636,-1
R,635,637,-1
R,635,641,-1
R,635,645,-1
R,635,648,-1
R,635,651,-1
R,635,660,-1
R,635,666,-1
R,635,668,-1
R,635,670,-1
R,635,671,-1
R,635,672,-1
R,635,673,-1
R,635,674,-1
R,635,676,-1
R,635,680,-1
R,635,693,-1
R,635,695,-1
R,635,701,-1
R,635,702,-1
R,635,708,-1
R,635,716,-1
R,635,717,-1
R,635,720,-1
R,635,721,-1
R,635,722,-1
R,635,725,-1
R,635,727,-1
R,635,731,-1
R,635,748,-1
R,635,754,-1
R,635,773,-1
R,635,780,-1
R,635,781,-1
R,635,786,-1
R,635,789,-1
R,635,810,-1
R,635,817,-1
R,635,825,-1
R,635,826,-1
R,635,829,-1
R,635,835,-1
R,635,846,-1
R,635,849,-1
R,636,637,-1
R,636,641,-1
R,636,645,-1
R,636,648,-1
R,636,651,-1
R,636,660,-1
R,636,666,-1
R,636,668,-1
R,636,670,0
R,636,671,-1
R,636,672,-1
R,636,673,-1
R,636,674,-1
R,636,676,-1
R,636,680,-1
R,636,693,-1
R,636,695,-1
R,636,701,-1
R,636,702,-1
R,636,708,1
R,636,716,-1
R,636,717,-1
R,636,720,-1
R,636,721,-1
R,636,722,-1
R,636,725,-1
R,636,727,-1
R,636,731,-1
R,636,748,-1
R,636,754,-1
R,636,773,-1
R,636,780,-1
R,636,781,-1
R,636,786,-1
R,636,789,-1
R,636,810,-1
R,636,817,-1
R,636,825,-1
R,636,826,-1
R,636,829,-1
R,636,835,1
R,636,846,-1
R,636,849,-1
R,637,641,0
R,637,645,-1
R,637,648,-1
R,637,651,-1
R,637,660,-1
R,637,666,-1
R,637,668,-1
R,637,670,-1
R,637,671,-1
R,637,672,-1
R,637,673,-1
R,637,674,-1
R,637,676,-1
R,637,680,-1
R,637,693,-1
R,637,695,-1
R,637,701,-1
R,637,702,-1
R,637,708,-1
R,637,716,-1
R,637,717,-1
R,637,720,-1
R,637,721,-1
R,637,722,-1
R,637,725,-1
R,637,727,-1
R,637,731,-1
R,637,748,-1
R,637,754,-1
R,637,773,-1
R,637,780,-1
R,637,781,-1
R,637,786,-1
R,637,789,-1
R,637,810,-1
R,637,817,-1
R,637,825,-1
R,637,826,-1
R,637,829,-1
R,637,835,-1
R,637,846,-1
R,637,849,-1
R,641,645,-1
R,641,648,-1
R,641,651,-1
R,641,660,-1
R,641,666,-1
R,641,668,-1
R,641,670,-1
R,641,671,-1
R,641,672,-1
R,641,673,-1
R,641,674,1
R,641,676,-1
R,641,680,-1
R,641,693,-1
R,641,695,-1
R,641,701,-1
R,641,702,-1
R,641,708,-1
R,641,716,-1
R,641,717,-1
R,641,720,-1
R,641,721,-1
R,641,722,-1
R,641,725,-1
R,641,727,-1
R,641,731,-1
R,641,748,-1
R,641,754,-1
R,641,773,-1
R,641,780,-1
R,641,781,-1
R,641,786,-1
R,641,789,-1
R,641,810,-1
R,641,817,-1
R,641,825,-1
R,641,826,-1
R,641,829,-1
R,641,835,-1
R,641,846,0
R,641,849,-1
R,645,648,-1
R,645,651,-1
R,645,660,-1
R,645,666,-1
R,645,668,-1
R,645,670,-1
R,645,671,-1
R,645,672,-1
R,645,673,-1
R,645,674,-1
R,645,676,-1
R,645,680,-1
R,645,693,-1
R,645,695,-1
R,645,701,-1
R,645,702,-1
R,645,708,-1
R,645,716,-1
R,645,717,-1
R,645,720,-1
R,645,721,-1
R,645,722,-1
R,645,725,-1
R,645,727,-1
R,645,731,-1
R,645,748,-1
R,645,754,-1
R,645,773,-1
R,645,780,-1
R,645,781,-1
R,645,786,-1
R,645,789,-1
R,645,810,-1
R,645,817,-1
R,645,825,-1
R,645,826,-1
R,645,829,-1
R,645,835,-1
R,645,846,-1
R,645,849,-1
R,648,651,-1
R,648,660,-1
R,648,666,-1
R,648,668,-1
R,648,670,-1
R,648,671,-1
R,648,672,-1
R,648,673,-1
R,648,674,-1
R,648,676,-1
R,648,680,-1
R,648,693,-1
R,648,695,-1
R,648,701,-1
R,648,702,-1
R,648,708,-1
R,648,716,-1
R,648,717,-1
R,648,720,-1
R,648,721,-1
R,648,722,-1
R,648,725,-1
R,648,727,-1
R,648,731,-1
R,648,748,-1
R,648,754,-1
R,648,773,-1
R,648,780,-1
R,648,781,-1
R,648,786,-1
R,648,789,-1
R,648,810,-1
R,648,817,-1
R,648,825,-1
R,648,826,-1
R,648,829,-1
R,648,835,-1
R,648,846,-1
R,648,849,-1
R,651,660,-1
R,651,666,-1
R,651,668,-1
R,651,670,1
R,651,671,-1
R,651,672,-1
R,651,673,-1
R,651,674,-1
R,651,676,-1
R,651,680,-1
R,651,693,1
R,651,695,-1
R,651,701,-1
R,651,702,-1
R,651,708,-1
R,651,716,-1
R,651,717,-1
R,651,720,-1
R,651,721,-1
R,651,722,-1
R,651,725,1
R,651,727,-1
R,651,731,-1
R,651,748,-1
R,651,754,-1
R,651,773,-1
R,651,780,-1
R,651,781,-1
R,651,786,-1
R,651,789,-1
R,651,810,-1
R,651,817,-1
R,651,825,-1
R,651,826,-1
R,651,829,-1
R,651,835,-1
R,651,846,1
R,651,849,-1
R,660,666,-1
R,660,668,1
R,660,670,-1
R,660,671,-1
R,660,672,-1
R,660,673,-1
R,660,674,-1
R,660,676,-1
R,660,680,-1
R,660,693,-1
R,660,695,-1
R,660,701,-1
R,660,702,-1
R,660,708,-1
R,660,716,-1
R,660,717,-1
R,660,720,-1
R,660,721,-1
R,660,722,-1
R,660,725,-1
R,660,727,-1
R,660,731,-1
R,660,748,-1
R,660,754,-1
R,660,773,-1
R,660,780,-1
R,660,781,-1
R,660,786,0
R,660,789,-1
R,660,810,-1
R,660,817,-1
R,660,825,-1
R,660,826,-1
R,660,829,-1
R,660,835,-1
R,660,846,-1
R,660,849,-1
R,666,668,-1
R,666,670,-1
R,666,671,0
R,666,672,-1
R,666,673,-1
R,666,674,-1
R,666,676,-1
R,666,680,-1
R,666,693,-1
R,666,695,-1
R,666,701,-1
R,666,702,-1
R,666,708,-1
R,666,716,-1
R,666,717,-1
R,666,720,-1
R,666,721,-1
R,666,722,-1
R,666,725,-1
R,666,727,-1
R,666,731,-1
R,666,748,-1
R,666,754,-1
R,666,773,-1
R,666,780,-1
R,666,781,1
R,666,786,-1
R,666,789,-1
R,666,810,-1
R,666,817,-1
R,666,825,-1
R,666,826,-1
R,666,829,-1
R,666,835,-1
R,666,846,-1
R,666,849,-1
R,668,670,-1
R,668,671,-1
R,668,672,-1
R,668,673,-1
R,668,674,-1
R,668,676,-1
R,668,680,-1
R,668,693,-1
R,668,695,-1
R,668,701,-1
R,668,702,-1
R,668,708,-1
R,668,716,-1
R,668,717,-1
R,668,720,-1
R,668,721,-1
R,668,722,-1
R,668,725,-1
R,668,727,1
R,668,731,-1
R,668,748,-1
R,668,754,-1
R,668,773,-1
R,668,780,-1
R,668,781,-1
R,668,786,-1
R,668,789,-1
R,668,810,-1
R,668,817,-1
R,668,825,-1
R,668,826,-1
R,668,829,-1
R,668,835,-1
R,668,846,-1
R,668,849,-1
R,670,671,-1
R,670,672,-1
R,670,673,-1
R,670,674,-1
R,670,676,-1
R,670,680,-1
R,670,693,-1
R,670,695,-1
R,670,701,-1
R,670,702,-1
R,670,708,-1
R,670,716,-1
R,670,717,-1
R,670,720,-1
R,670,721,-1
R,670,722,-1
R,670,725,-1
R,670,727,-1
R,670,731,-1
R,670,748,1
R,670,754,-1
R,670,773,-1
R,670,780,-1
R,670,781,-1
R,670,786,1
R,670,789,-1
R,670,810,-1
R,670,817,-1
R,670,825,1
R,670,826,-1
R,670,829,-1
R,670,835,-1
R,670,846,-1
R,670,849,-1
R,671,672,-1
R,671,673,-1
R,671,674,-1
R,671,676,-1
R,671,680,-1
R,671,693,-1
R,671,695,-1
R,671,701,-1
R,671,702,-1
R,671,708,-1
R,671,716,-1
R,671,717,-1
R,671,720,-1
R,671,721,-1
R,671,722,-1
R,671,725,-1
R,671,727,-1
R,671,731,-1
R,671,748,-1
R,671,754,-1
R,671,773,-1
R,671,780,-1
R,671,781,-1
R,671,786,-1
R,671,789,-1
R,671,810,-1
R,671,817,-1
R,671,825,-1
R,671,826,1
R,671,829,-1
R,671,835,-1
R,671,846,-1
R,671,849,-1
R,672,673,-1
R,672,674,-1
R,672,676,-1
R,672,680,-1
R,672,693,-1
R,672,695,-1
R,672,701,-1
R,672,702,-1
R,672,708,-1
R,672,716,-1
R,672,717,-1
R,672,720,-1
R,672,721,-1
R,672,722,-1
R,672,725,-1
R,672,727,-1
R,672,731,-1
R,672,748,-1
R,672,754,-1
R,672,773,-1
R,672,780,-1
R,672,781,-1
R,672,786,-1
R,672,789,-1
R,672,810,-1
R,672,817,-1
R,672,825,-1
R,672,826,-1
R,672,829,-1
R,672,835,-1
R,672,846,-1
R,672,849,-1
R,673,674,-1
R,673,676,-1
R,673,680,-1
R,673,693,-1
R,673,695,-1
R,673,701,-1
R,673,702,-1
R,673,708,-1
R,673,716,-1
R,673,717,-1
R,673,720,-1
R,673,721,-1
R,673,722,-1
R,673,725,-1
R,673,727,-1
R,673,731,-1
R,673,748,-1
R,673,754,-1
R,673,773,-1
R,673,780,-1
R,673,781,-1
R,673,786,-1
R,673,789,-1
R,673,810,1
R,673,817,-1
R,673,825,-1
R,673,826,-1
R,673,829,-1
R,673,835,-1
R,673,846,-1
R,673,849,-1
R,674,676,-1
R,674,680,-1
R,674,693,-1
R,674,695,-1
R,674,701,-1
R,674,702,-1
R,674,708,-1
R,674,716,-1
R,674,717,-1
R,674,720,-1
R,674,721,-1
R,674,722,-1
R,674,725,-1
R,674,727,-1
R,674,731,-1
R,674,748,-1
R,674,754,-1
R,674,773,-1
R,674,780,-1
R,674,781,-1
R,674,786,-1
R,674,789,-1
R,674,810,-1
R,674,817,-1
R,674,825,-1
R,674,826,-1
R,674,829,-1
R,674,835,-1
R,674,846,-1
R,674,849,1
R,676,680,-1
R,676,693,-1
R,676,695,-1
R,676,701,-1
R,676,702,-1
R,676,708,-1
R,676,716,-1
R,676,717,-1
R,676,720,-1
R,676,721,-1
R,676,722,-1
R,676,725,-1
R,676,727,-1
R,676,731,-1
R,676,748,-1
R,676,754,-1
R,676,773,-1
R,676,780,-1
R,676,781,-1
R,676,786,-1
R,676,789,-1
R,676,810,-1
R,676,817,-1
R,676,825,-1
R,676,826,-1
R,676,829,-1
R,676,835,-1
R,676,846,-1
R,676,849,-1
R,680,693,-1
R,680,695,-1
R,680,701,-1
R,680,702,-1
R,680,708,-1
R,680,716,-1
R,680,717,-1
R,680,720,-1
R,680,721,-1
R,680,722,-1
R,680,725,-1
R,680,727,-1
R,680,731,-1
R,680,748,-1
R,680,754,-1
R,680,773,-1
R,680,780,-1
R,680,781,-1
R,680,786,0
R,680,789,-1
R,680,810,-1
R,680,817,-1
R,680,825,-1
R,680,826,-1
R,680,829,-1
R,680,835,-1
R,680,846,-1
R,680,849,-1
R,693,695,-1
R,693,701,-1
R,693,702,-1
R,693,708,-1
R,693,716,-1
R,693,717,-1
R,693,720,-1
R,693,721,-1
R,693,722,-1
R,693,725,-1
R,693,727,-1
R,693,731,-1
R,693,748,-1
R,693,754,-1
R,693,773,-1
R,693,780,-1
R,693,781,-1
R,693,786,-1
R,693,789,-1
R,693,810,-1
R,693,817,-1
R,693,825,-1
R,693,826,-1
R,693,829,-1
R,693,835,-1
R,693,846,-1
R,693,849,-1
R,695,701,-1
R,695,702,-1
R,695,708,-1
R,695,716,-1
R,695,717,-1
R,695,720,-1
R,695,721,-1
R,695,722,-1
R,695,725,-1
R,695,727,-1
R,695,731,-1
R,695,748,-1
R,695,754,-1
R,695,773,-1
